ECR_ID,Product_Type,Component_Name,Change_Type,Change_Complexity,Supplier_Criticality,Past_Similar_Changes,Team_Experience_Level,BOM_Depth,Urgency,Approval_Time_Days,Parts_Affected,Risk_Score
ECR_2857,Display,Cell,Process,1,2,4,1,7,Medium,13,17,0.34118775512481064
ECR_2858,Display,Controller,Process,3,5,1,4,1,High,14,3,0.35933470339292195
ECR_2859,Engine,Frame,Supplier,6,3,2,1,4,Low,18,13,0.3675065856007002
ECR_2860,PCB,Frame,Supplier,9,4,1,1,1,Low,23,6,0.3686477255844735
ECR_2861,Chassis,Connector,Design,2,1,2,5,1,High,3,0,0.3116895317424936
ECR_2862,Battery,Sensor,Design,1,5,0,5,7,Low,12,17,0.3740226781684172
ECR_2863,Display,Connector,Process,10,1,2,2,6,Low,20,15,0.3756358811429785
ECR_2864,Chassis,Sensor,Supplier,3,1,2,5,3,High,6,5,0.3214990665460269
ECR_2865,PCB,Cell,Design,4,1,2,4,4,Medium,10,10,0.34158774741590225
ECR_2866,Battery,Valve,Process,5,1,1,4,7,High,5,17,0.3517247064419251
ECR_2867,Battery,Connector,Supplier,3,1,2,1,4,Medium,9,10,0.3406276833900594
ECR_2868,Display,Connector,Process,10,4,0,4,4,Low,22,14,0.3957487723236599
ECR_2869,Engine,Sensor,Design,2,5,4,5,1,Low,12,1,0.3485322297894471
ECR_2870,PCB,Cell,Design,2,1,2,5,6,Low,2,15,0.33724473683309103
ECR_2871,Display,Cell,Supplier,7,1,5,5,1,Low,14,7,0.33654558162154496
ECR_2872,PCB,Sensor,Process,9,1,2,3,5,Low,27,12,0.3748981516220745
ECR_2873,Engine,Cell,Supplier,10,1,3,4,2,Medium,18,9,0.35732320306409227
ECR_2874,Engine,Controller,Design,2,2,2,2,2,Medium,10,6,0.3157281582524128
ECR_2875,Display,Frame,Design,7,2,3,4,7,Medium,19,12,0.37182818285281927
ECR_2876,Engine,Controller,Process,7,3,1,4,2,High,18,6,0.3640516114210175
ECR_2877,Chassis,Valve,Process,7,1,1,3,7,Low,12,15,0.3641311347653967
ECR_2878,Battery,Connector,Process,3,3,2,4,3,Low,14,8,0.3424895692475796
ECR_2879,Display,Valve,Supplier,7,4,1,1,1,Low,24,5,0.3616478166115248
ECR_2880,PCB,Connector,Process,1,3,2,5,5,High,5,9,0.34040004494410586
ECR_2881,Chassis,Frame,Process,10,5,3,5,5,High,23,14,0.411272997367954
ECR_2882,Display,Cell,Design,1,2,2,3,2,High,5,2,0.31667446615434947
ECR_2883,Engine,Controller,Design,5,2,2,5,6,Low,9,10,0.3667239767287592
ECR_2884,Engine,Sensor,Process,2,1,1,1,3,Medium,12,7,0.3158554959041426
ECR_2885,Engine,Controller,Process,9,1,2,3,7,High,14,19,0.3684881212567743
ECR_2886,Engine,Frame,Design,7,4,1,2,3,High,16,10,0.37490488743350997
ECR_2887,PCB,Valve,Process,4,4,2,5,2,Medium,14,6,0.34482186786662594
ECR_2888,Chassis,Sensor,Supplier,4,5,2,4,7,High,12,14,0.3779694466122513
ECR_2889,Battery,Cell,Supplier,2,1,1,1,7,Medium,8,11,0.3431231667208218
ECR_2890,PCB,Frame,Supplier,5,1,3,1,2,Low,13,4,0.3302734145678474
ECR_2891,PCB,Sensor,Process,4,4,0,5,1,Medium,15,3,0.3395683793320831
ECR_2892,Battery,Frame,Design,1,4,2,2,6,Medium,15,9,0.3604541399293413
ECR_2893,Battery,Frame,Process,8,4,3,4,3,Low,22,11,0.37854131336189245
ECR_2894,Engine,Cell,Process,3,2,2,2,5,High,5,12,0.3373836698652708
ECR_2895,PCB,Connector,Design,6,3,2,2,2,Low,17,5,0.35865611515997714
ECR_2896,Display,Sensor,Design,4,3,3,5,1,High,7,4,0.3475924958830636
ECR_2897,Battery,Cell,Design,9,1,2,4,5,High,11,13,0.3746248831437194
ECR_2898,Battery,Frame,Supplier,7,2,2,5,3,Medium,10,8,0.356634361745156
ECR_2899,Chassis,Cell,Process,9,4,4,5,2,Low,17,8,0.3801121329559978
ECR_2900,Display,Connector,Design,10,1,3,1,7,Medium,21,22,0.3888709788842478
ECR_2901,Display,Controller,Process,3,2,2,5,6,Low,11,15,0.3512616719500969
ECR_2902,Battery,Sensor,Supplier,1,5,4,3,2,Low,15,4,0.3482967175335777
ECR_2903,Engine,Connector,Supplier,5,2,2,4,6,Medium,16,15,0.3567203297571175
ECR_2904,Chassis,Valve,Design,3,1,0,1,1,High,8,4,0.3177687046025934
ECR_2905,Display,Sensor,Design,6,3,1,4,1,High,13,4,0.3418168101185296
ECR_2906,Battery,Connector,Process,8,4,3,1,3,Low,23,12,0.3857979420595326
ECR_2907,Display,Frame,Design,4,5,3,3,6,High,19,11,0.37804628946100194
ECR_2908,Chassis,Sensor,Process,5,2,3,5,2,Medium,14,6,0.33576110843161133
ECR_2909,Chassis,Sensor,Design,5,1,2,1,1,Medium,12,2,0.3265459244569797
ECR_2910,PCB,Cell,Process,4,1,4,1,2,Medium,13,6,0.33372803969156156
ECR_2911,Battery,Frame,Process,4,4,2,1,3,Low,12,7,0.35865696409736353
ECR_2912,Chassis,Valve,Process,4,1,2,3,6,Low,13,14,0.33974589123324866
ECR_2913,PCB,Controller,Process,4,1,2,4,2,High,6,6,0.33033724802254505
ECR_2914,PCB,Connector,Supplier,4,4,4,3,5,Medium,21,13,0.3677953363784088
ECR_2915,Display,Cell,Process,5,5,4,1,2,Medium,23,5,0.3616040252875187
ECR_2916,Display,Connector,Design,2,3,1,1,4,Low,9,10,0.34803060458453833
ECR_2917,PCB,Valve,Supplier,2,3,0,5,4,Low,7,9,0.34388888295976555
ECR_2918,Display,Valve,Supplier,9,2,2,3,7,Low,19,15,0.38378002500203995
ECR_2919,Chassis,Sensor,Process,2,5,2,3,3,Medium,14,7,0.3636853075561227
ECR_2920,Engine,Valve,Supplier,6,2,2,2,3,Medium,16,8,0.3541383920377858
ECR_2921,Chassis,Connector,Process,2,3,3,4,3,High,10,6,0.3362423918050847
ECR_2922,PCB,Frame,Design,5,4,4,2,5,Medium,17,11,0.3756117039670128
ECR_2923,PCB,Frame,Process,4,1,2,2,6,High,7,16,0.3372085283900361
ECR_2924,Chassis,Sensor,Supplier,7,3,3,4,5,High,16,11,0.37371439673884865
ECR_2925,Display,Controller,Design,7,5,4,5,7,Medium,24,12,0.40061226910292147
ECR_2926,Display,Connector,Process,6,3,0,5,2,High,15,8,0.3539484988022172
ECR_2927,PCB,Connector,Design,10,5,3,4,1,High,20,7,0.38795174654242137
ECR_2928,Battery,Valve,Design,5,5,1,4,6,Low,15,12,0.3890906867131262
ECR_2929,Display,Connector,Supplier,1,5,2,3,4,Medium,14,8,0.3516428974666327
ECR_2930,Chassis,Cell,Design,3,2,2,3,4,High,8,10,0.33341020785588255
ECR_2931,Display,Controller,Supplier,9,4,3,3,7,High,20,15,0.4039160384842465
ECR_2932,Chassis,Valve,Design,1,3,2,3,4,High,7,9,0.34747210203707607
ECR_2933,PCB,Cell,Process,5,4,1,1,7,Medium,21,18,0.3886601199983461
ECR_2934,Display,Sensor,Design,2,1,2,1,2,Low,9,4,0.3171699742584573
ECR_2935,Chassis,Frame,Process,4,3,2,5,2,Low,12,7,0.3420227480316468
ECR_2936,PCB,Sensor,Process,1,4,0,1,3,Medium,11,7,0.34027726864557706
ECR_2937,Battery,Frame,Design,3,4,1,1,1,Medium,18,3,0.3481233682389792
ECR_2938,Chassis,Sensor,Process,10,1,3,3,3,Medium,20,9,0.3541751226286328
ECR_2939,Battery,Connector,Design,7,5,1,3,2,Medium,22,6,0.38815964783300183
ECR_2940,Battery,Cell,Design,10,3,1,4,5,Low,20,13,0.3897829481349405
ECR_2941,Engine,Frame,Process,3,3,1,3,3,High,4,6,0.3550729691488385
ECR_2942,Display,Valve,Process,4,1,2,4,6,High,10,12,0.35351679680652237
ECR_2943,Chassis,Cell,Supplier,2,5,2,4,2,Medium,13,4,0.3571065150725956
ECR_2944,Battery,Valve,Process,3,3,2,1,2,Medium,17,5,0.3419084187063769
ECR_2945,Engine,Cell,Supplier,9,3,2,3,5,High,19,16,0.381774964317677
ECR_2946,PCB,Cell,Process,3,3,3,1,5,Low,12,9,0.36161012834285616
ECR_2947,Chassis,Sensor,Design,5,5,1,3,5,Medium,18,12,0.3830930824638848
ECR_2948,Battery,Frame,Process,2,1,2,1,1,Medium,8,3,0.3015579970883228
ECR_2949,Display,Frame,Design,4,3,0,1,6,Low,14,12,0.370769613164716
ECR_2950,Engine,Cell,Design,7,4,2,1,2,Low,17,7,0.372728789263913
ECR_2951,Battery,Connector,Design,7,5,5,5,5,Low,19,14,0.39242531309343753
ECR_2952,Display,Connector,Supplier,3,2,1,1,1,Medium,14,3,0.3263247479695463
ECR_2953,Battery,Valve,Process,5,1,0,2,4,Low,14,10,0.3401635801672596
ECR_2954,Chassis,Valve,Design,1,4,1,2,6,Medium,11,11,0.3673911045557674
ECR_2955,Chassis,Sensor,Design,10,3,1,2,7,Medium,21,17,0.3949652036176874
ECR_2956,Chassis,Cell,Supplier,10,2,2,4,7,Low,22,19,0.39745001855152473
ECR_2957,Engine,Valve,Process,10,1,5,1,4,High,14,15,0.3716507225269129
ECR_2958,Chassis,Valve,Process,1,5,4,2,4,Low,12,6,0.35679756843231947
ECR_2959,Display,Controller,Supplier,5,2,2,4,2,High,11,5,0.34210288038556536
ECR_2960,Battery,Cell,Supplier,10,2,2,2,1,Low,22,7,0.3627389043798856
ECR_2961,PCB,Sensor,Process,9,4,2,3,1,Low,21,5,0.3898932309347288
ECR_2962,Display,Valve,Supplier,1,1,5,5,4,Medium,4,8,0.3160963364536545
ECR_2963,Display,Sensor,Process,1,4,0,1,6,Medium,12,11,0.350372540518939
ECR_2964,Chassis,Frame,Process,4,4,4,5,3,Medium,13,9,0.3499493613410939
ECR_2965,Engine,Sensor,Design,4,3,4,5,4,Medium,10,11,0.35605581767381267
ECR_2966,Battery,Connector,Design,2,5,2,3,2,Medium,15,5,0.3601237630583005
ECR_2967,Engine,Connector,Process,9,2,1,3,4,Medium,20,11,0.36555213126427827
ECR_2968,Battery,Sensor,Process,9,1,1,3,6,Medium,17,15,0.3690437449416643
ECR_2969,Battery,Connector,Process,2,5,1,4,6,High,11,13,0.3727858023250985
ECR_2970,Engine,Frame,Process,9,5,1,2,4,High,20,13,0.3942847864350437
ECR_2971,Display,Cell,Process,6,1,1,1,1,Medium,17,5,0.33301651952579536
ECR_2972,Battery,Connector,Process,8,5,3,3,4,High,23,11,0.38626648803031083
ECR_2973,Engine,Connector,Supplier,10,3,3,1,5,Low,23,12,0.3931904930208674
ECR_2974,Battery,Sensor,Process,4,5,2,1,5,High,13,14,0.37784884377299743
ECR_2975,PCB,Frame,Supplier,2,3,4,1,3,Medium,13,4,0.34492294769689935
ECR_2976,Display,Cell,Supplier,2,2,3,3,2,High,4,3,0.3258626710317117
ECR_2977,Chassis,Sensor,Process,9,2,2,3,2,Low,16,8,0.3522488720913781
ECR_2978,Battery,Sensor,Process,1,4,1,2,7,High,8,15,0.36656341903010864
ECR_2979,PCB,Controller,Supplier,7,3,4,3,1,Medium,20,5,0.3530852235757246
ECR_2980,Chassis,Frame,Supplier,3,2,1,3,2,Low,12,7,0.3354651749909125
ECR_2981,Chassis,Cell,Process,3,5,4,1,3,Low,17,8,0.36863716639059513
ECR_2982,Battery,Frame,Process,2,1,0,2,5,High,5,9,0.3357189724333618
ECR_2983,Engine,Cell,Supplier,10,1,2,5,1,Low,17,6,0.34827371076277275
ECR_2984,Battery,Frame,Supplier,6,3,2,3,6,Low,17,12,0.3704196252012316
ECR_2985,PCB,Sensor,Supplier,10,4,2,3,5,Low,28,14,0.3999270863335579
ECR_2986,Chassis,Sensor,Design,2,5,3,5,3,Medium,12,8,0.36366539124660624
ECR_2987,Battery,Valve,Supplier,10,3,4,1,1,Low,18,6,0.3652071672693272
ECR_2988,Engine,Connector,Design,4,1,3,2,4,High,9,9,0.33654376492501265
ECR_2989,Battery,Controller,Process,10,3,4,1,2,High,25,8,0.3768800359140577
ECR_2990,Display,Frame,Process,9,5,0,4,3,Low,23,12,0.40187679649060737
ECR_2991,Engine,Controller,Supplier,9,2,4,3,1,High,18,5,0.3497885827719076
ECR_2992,PCB,Valve,Process,6,5,3,4,5,Low,20,11,0.3924623027027095
ECR_2993,Chassis,Connector,Process,4,2,5,3,1,High,11,4,0.32754040513182786
ECR_2994,Battery,Frame,Process,7,2,2,4,4,Low,16,14,0.35622410550205735
ECR_2995,Engine,Cell,Process,1,2,3,5,3,Low,6,7,0.33471210593803746
ECR_2996,Display,Connector,Design,4,3,5,3,1,Low,13,3,0.3422266104680301
ECR_2997,Engine,Sensor,Design,5,1,2,3,6,Medium,12,16,0.3576846693340156
ECR_2998,Display,Valve,Supplier,8,3,0,4,3,High,14,9,0.36626474899549744
ECR_2999,PCB,Connector,Supplier,2,1,3,2,3,Low,9,6,0.32838294253764283
